pid,utt_ind,act_type,text,needs_review,outcome
p107,0,Direct Instruction,"Basic Connect Four strategy as Red:

- **Check immediate wins first.** Before anything else, ask: “Do I have a move that makes 4 right now?”
- **Then check Yellow’s immediate wins.** If Yellow can win next move, you usually must block.
- **Prefer the center columns.** Columns 3, 4, and 5 are strongest because they participate in more possible lines.
- **Build connected groups.** Look for moves that extend your 2s and 3s horizontally, vertically, or diagonally.
- **Create threats.** A “threat” is a spot where, if you play there later, you complete 4.
- **Best threats are double threats.** If one move creates two different winning threats, Yellow can block only one.
- **Be careful what you “open” for Yellow.** Since discs stack, your move may allow Yellow to play on top of it and complete a line.
- **Look at diagonals.** Beginners often miss diagonal 4s, especially rising diagonals like bottom-left to top-right.

For this current board, with only **2 Red moves left**, you should focus less on long-term strategy and more on:  
1. Do you have an immediate winning move?  
2. If not, can you create a threat Yellow cannot stop?  
3. Is Yellow threatening an immediate 4 that must be blocked?",False,won
p107,0,Hint,"Basic Connect Four strategy as Red:

- **Check immediate wins first.** Before anything else, ask: “Do I have a move that makes 4 right now?”
- **Then check Yellow’s immediate wins.** If Yellow can win next move, you usually must block.
- **Prefer the center columns.** Columns 3, 4, and 5 are strongest because they participate in more possible lines.
- **Build connected groups.** Look for moves that extend your 2s and 3s horizontally, vertically, or diagonally.
- **Create threats.** A “threat” is a spot where, if you play there later, you complete 4.
- **Best threats are double threats.** If one move creates two different winning threats, Yellow can block only one.
- **Be careful what you “open” for Yellow.** Since discs stack, your move may allow Yellow to play on top of it and complete a line.
- **Look at diagonals.** Beginners often miss diagonal 4s, especially rising diagonals like bottom-left to top-right.

For this current board, with only **2 Red moves left**, you should focus less on long-term strategy and more on:  
1. Do you have an immediate winning move?  
2. If not, can you create a threat Yellow cannot stop?  
3. Is Yellow threatening an immediate 4 that must be blocked?",False,won
p107,0,Pose Simplified Problem,"Basic Connect Four strategy as Red:

- **Check immediate wins first.** Before anything else, ask: “Do I have a move that makes 4 right now?”
- **Then check Yellow’s immediate wins.** If Yellow can win next move, you usually must block.
- **Prefer the center columns.** Columns 3, 4, and 5 are strongest because they participate in more possible lines.
- **Build connected groups.** Look for moves that extend your 2s and 3s horizontally, vertically, or diagonally.
- **Create threats.** A “threat” is a spot where, if you play there later, you complete 4.
- **Best threats are double threats.** If one move creates two different winning threats, Yellow can block only one.
- **Be careful what you “open” for Yellow.** Since discs stack, your move may allow Yellow to play on top of it and complete a line.
- **Look at diagonals.** Beginners often miss diagonal 4s, especially rising diagonals like bottom-left to top-right.

For this current board, with only **2 Red moves left**, you should focus less on long-term strategy and more on:  
1. Do you have an immediate winning move?  
2. If not, can you create a threat Yellow cannot stop?  
3. Is Yellow threatening an immediate 4 that must be blocked?",False,won
p295,0,Direct Instruction,"Between those two, I’d pause: **neither 1 nor 3 looks like the best idea**.

Ask yourself: what happens if Red plays **column 4**? It lands on row 3 and creates a stronger central threat structure than 1 or 3. Center moves often connect more diagonals/horizontals, and here column 4 is the key move to look at.",False,lost
p295,0,Hint,"Between those two, I’d pause: **neither 1 nor 3 looks like the best idea**.

Ask yourself: what happens if Red plays **column 4**? It lands on row 3 and creates a stronger central threat structure than 1 or 3. Center moves often connect more diagonals/horizontals, and here column 4 is the key move to look at.",False,lost
p295,0,Prompt,"Between those two, I’d pause: **neither 1 nor 3 looks like the best idea**.

Ask yourself: what happens if Red plays **column 4**? It lands on row 3 and creates a stronger central threat structure than 1 or 3. Center moves often connect more diagonals/horizontals, and here column 4 is the key move to look at.",False,lost
p295,0,Negative Feedback,"Between those two, I’d pause: **neither 1 nor 3 looks like the best idea**.

Ask yourself: what happens if Red plays **column 4**? It lands on row 3 and creates a stronger central threat structure than 1 or 3. Center moves often connect more diagonals/horizontals, and here column 4 is the key move to look at.",False,lost
p60,0,Provide Correct Answer,"The best move is **column 4**.

Why: Red needs to **block Yellow’s immediate vertical threat** in column 4. Yellow already has discs at **c4r1 and c4r2**, and if Red doesn’t play **c4r3**, Yellow can drop there next and build a dangerous line.

Your idea in **column 2** doesn’t stop that immediate threat, so Yellow could punish it right away.",False,won
p60,0,Direct Instruction,"The best move is **column 4**.

Why: Red needs to **block Yellow’s immediate vertical threat** in column 4. Yellow already has discs at **c4r1 and c4r2**, and if Red doesn’t play **c4r3**, Yellow can drop there next and build a dangerous line.

Your idea in **column 2** doesn’t stop that immediate threat, so Yellow could punish it right away.",False,won
p60,0,Paraphrase,"The best move is **column 4**.

Why: Red needs to **block Yellow’s immediate vertical threat** in column 4. Yellow already has discs at **c4r1 and c4r2**, and if Red doesn’t play **c4r3**, Yellow can drop there next and build a dangerous line.

Your idea in **column 2** doesn’t stop that immediate threat, so Yellow could punish it right away.",False,won
p60,0,Negative Feedback,"The best move is **column 4**.

Why: Red needs to **block Yellow’s immediate vertical threat** in column 4. Yellow already has discs at **c4r1 and c4r2**, and if Red doesn’t play **c4r3**, Yellow can drop there next and build a dangerous line.

Your idea in **column 2** doesn’t stop that immediate threat, so Yellow could punish it right away.",False,won
p60,1,Provide Correct Answer,"Best move: **column 4**.

It plays at **c4r4**, stacking above your red at **c4r3** and, more importantly, it keeps Red’s forcing chances alive while avoiding giving Yellow the tempo. Other moves let Yellow escape the pressure or create stronger counter-threats.",False,won
p60,1,Direct Instruction,"Best move: **column 4**.

It plays at **c4r4**, stacking above your red at **c4r3** and, more importantly, it keeps Red’s forcing chances alive while avoiding giving Yellow the tempo. Other moves let Yellow escape the pressure or create stronger counter-threats.",False,won
p60,2,Provide Correct Answer,"Yellow **has not already won** yet—there are only 3-in-a-row threats, no completed 4.

But Red has an **immediate winning move**: play **column 2**.

That lands at **row 3**, making a horizontal four on row 3:

**c2–c3–c4–c5 = R R R R**

So your move: **Column 2**.",False,won
p60,2,Direct Instruction,"Yellow **has not already won** yet—there are only 3-in-a-row threats, no completed 4.

But Red has an **immediate winning move**: play **column 2**.

That lands at **row 3**, making a horizontal four on row 3:

**c2–c3–c4–c5 = R R R R**

So your move: **Column 2**.",False,won
p236,0,Hint,"Column 2 is **tempting**, because it would give Red **three vertically** in column 2.

But ask yourself: **does it create an immediate win, or just a threat Yellow can block next turn?** Also, what can Yellow do in the center—especially around **column 4**—if you spend this move on column 2?

So I’d be cautious: column 2 makes a threat, but it may not be the strongest/most urgent move.",False,won
p236,0,Prompt,"Column 2 is **tempting**, because it would give Red **three vertically** in column 2.

But ask yourself: **does it create an immediate win, or just a threat Yellow can block next turn?** Also, what can Yellow do in the center—especially around **column 4**—if you spend this move on column 2?

So I’d be cautious: column 2 makes a threat, but it may not be the strongest/most urgent move.",False,won
p236,0,Neutral Feedback,"Column 2 is **tempting**, because it would give Red **three vertically** in column 2.

But ask yourself: **does it create an immediate win, or just a threat Yellow can block next turn?** Also, what can Yellow do in the center—especially around **column 4**—if you spend this move on column 2?

So I’d be cautious: column 2 makes a threat, but it may not be the strongest/most urgent move.",False,won
